Exited,Scaled Score,France,Spain,Male,Scaled Age,Scaled Tenure,Scaled Balance,NumOfProducts,Balance to Salary ratio,Product to tenure ratio,Age Tenure,Engagement Score,Scaled Salary ,IsActiveMember,Female,Germany,Age,Tenure,HasCrCard,Balance,EstimatedSalary,Year,Credit Score
0,0.52,1,0,0,0.01,1.38,-1.23,2,0%,0.22,0.23,22%,0.8,1,1,0,39,9,0,? 0.00,"? 1,45,894.90",2025,701
0,-0.13,0,0,1,-0.18,-1.04,0.21,2,241%,1,0.05,100%,-1.09,1,0,1,37,2,1,"? 89,728.86","? 37,294.88",2025,638
0,0.81,0,0,1,-1.23,-0.35,0.33,2,247%,0.5,0.15,0%,-1.06,0,0,1,26,4,1,"? 97,268.10","? 39,356.38",2025,729
0,0.39,0,1,1,-0.18,0.69,0.99,2,121%,0.29,0.19,29%,0.24,1,0,0,37,7,1,"? 1,38,162.41","? 1,13,926.31",2025,688
0,-1.67,0,0,1,-0.09,-1.04,0.8,2,153%,1,0.05,100%,-0.3,1,0,1,38,2,1,"? 1,26,444.08","? 82,662.73",2025,489
0,1.25,0,1,0,2.68,1.03,-1.23,2,0%,0.25,0.12,25%,-0.85,1,1,0,67,8,1,? 0.00,"? 51,219.80",2025,771
0,-0.85,0,1,0,0.67,-0.7,-1.23,2,0%,0.67,0.07,67%,-1.23,1,1,0,46,3,1,? 0.00,"? 29,372.62",2025,568
0,0.32,0,1,1,-0.56,1.72,-1.23,1,0%,0.1,0.3,0%,1.01,0,0,0,33,10,0,? 0.00,"? 1,58,336.36",2025,681
0,0.57,0,0,0,0.77,0.34,0.71,1,86%,0.17,0.13,17%,0.71,1,1,1,47,6,1,"? 1,20,621.89","? 1,40,803.70",2025,706
0,0.79,1,0,0,-0.76,-1.04,-0.39,2,33%,1,0.06,100%,1.05,1,1,0,31,2,0,"? 52,192.08","? 1,60,383.47",2025,727
0,0.69,0,1,1,-0.28,-1.04,0.42,2,209%,1,0.06,100%,-0.89,1,0,0,36,2,0,"? 1,02,989.83","? 49,185.57",2025,717
0,0.63,0,0,1,-1.23,1.38,0.84,1,669%,0.11,0.35,0%,-1.41,0,0,1,26,9,1,"? 1,28,793.63","? 19,262.05",2025,711
0,-0.85,1,0,1,-0.85,1.03,-0.05,2,270%,0.25,0.27,25%,-1.27,1,0,0,30,8,1,"? 73,054.37","? 27,012.00",2025,568
0,1.62,0,1,1,0.29,0,-1.23,2,0%,0.4,0.12,40%,-0.44,1,0,0,42,5,1,? 0.00,"? 74,900.90",2025,807
0,0.71,0,1,0,-0.56,0.69,-1.23,2,0%,0.29,0.21,0%,-1.39,0,1,0,33,7,1,? 0.00,"? 20,016.59",2025,719
0,1.88,0,1,1,-0.95,1.03,0.28,1,901%,0.13,0.28,13%,-1.56,1,0,0,29,8,0,"? 93,833.86","? 10,417.87",2025,832
0,-0.97,1,0,0,-1.42,-0.35,-1.23,1,0%,0.25,0.17,0%,-1.38,0,1,0,24,4,0,? 0.00,"? 20,515.72",2025,557
0,-1.09,0,0,1,0.58,0.34,0.28,2,58%,0.33,0.13,33%,1.08,1,0,1,45,6,1,"? 93,796.42","? 1,62,321.26",2025,545
0,-0.23,1,0,1,-0.18,-1.73,-1.23,2,0%,2,0,200%,1.25,1,0,0,37,0,1,? 0.00,"? 1,71,707.93",2025,628
0,-0.32,0,0,1,-0.37,-1.73,0.01,1,447%,1,0,100%,-1.44,1,0,1,35,0,1,"? 76,989.97","? 17,242.79",2025,620
0,0.46,1,0,0,-0.76,0,0.47,1,107%,0.2,0.16,0%,-0.01,0,1,0,31,5,0,"? 1,06,089.20","? 99,537.68",2025,695
0,-0.24,0,1,1,0.48,0.34,-1.23,1,0%,0.17,0.14,17%,0.25,1,0,0,44,6,1,? 0.00,"? 1,14,469.55",2025,627
0,-0.27,1,0,1,3.92,-0.7,-1.23,1,0%,0.33,0.04,33%,-0.6,1,0,0,80,3,1,? 0.00,"? 65,801.44",2025,624
0,1.56,0,1,1,1.82,-1.39,0.06,2,262%,2,0.02,200%,-1.21,1,0,0,58,1,1,"? 79,954.61","? 30,484.19",2025,801
0,-1.54,0,0,1,-0.56,0,1.57,2,525%,0.4,0.15,0%,-1.16,0,0,1,33,5,1,"? 1,74,673.65","? 33,300.56",2025,502
0,1.71,1,0,1,-0.76,1.03,-1.23,2,0%,0.25,0.26,25%,-1.25,1,0,0,31,8,1,? 0.00,"? 28,407.40",2025,816
0,-0.46,1,0,0,3.06,1.03,-1.23,2,0%,0.25,0.11,25%,1.21,1,1,0,71,8,1,? 0.00,"? 1,69,741.96",2025,606
0,1.36,1,0,0,-0.37,-0.35,-1.23,1,0%,0.25,0.11,25%,0.34,1,1,0,35,4,1,? 0.00,"? 1,19,565.34",2025,782
0,1.61,0,0,1,-0.76,1.72,1,1,73%,0.1,0.32,0%,1.58,0,0,1,31,10,1,"? 1,38,653.51","? 1,90,803.37",2025,806
0,0.06,0,1,1,2.87,0.34,1.4,1,454%,0.17,0.09,17%,-1.11,1,0,0,69,6,1,"? 1,63,975.09","? 36,108.50",2025,656
0,-0.15,1,0,0,0.58,0.69,1.02,1,129%,0.14,0.16,14%,0.14,1,1,0,45,7,1,"? 1,39,859.23","? 1,08,402.54",2025,636
0,1.66,0,0,0,-0.47,-1.39,1.17,2,80%,2,0.03,200%,1.5,1,1,1,34,1,1,"? 1,49,297.19","? 1,86,339.74",2025,811
0,0.92,1,0,1,0.29,-1.04,1.04,2,82%,1,0.05,0%,1.25,0,0,0,42,2,1,"? 1,41,642.92","? 1,72,149.76",2025,739
0,0.19,1,0,0,0.2,-1.73,1.18,2,139%,2,0,0%,0.13,0,1,0,41,0,0,"? 1,50,219.41","? 1,07,839.03",2025,669
0,-0.76,0,1,1,-0.95,-1.04,-1.23,1,0%,0.5,0.07,50%,1.2,1,0,0,29,2,1,? 0.00,"? 1,68,924.41",2025,577
0,0.23,1,0,0,-0.18,1.72,-1.23,2,0%,0.2,0.27,20%,-1.09,1,1,0,37,10,1,? 0.00,"? 37,411.35",2025,673
0,-0.6,0,1,1,-0.76,1.03,0.58,1,64%,0.13,0.26,13%,1.34,1,0,0,31,8,1,"? 1,12,713.34","? 1,76,868.89",2025,593
0,0.33,1,0,0,-0.85,1.38,-1.23,2,0%,0.22,0.3,22%,1.65,1,1,0,30,9,1,? 0.00,"? 1,95,104.91",2025,682
0,0.33,0,0,1,-1.42,1.38,-0.3,2,109%,0.22,0.38,0%,-0.82,0,0,1,24,9,0,"? 57,929.81","? 53,134.30",2025,682
0,-0.22,1,0,1,0.01,-1.04,0.85,2,157%,1,0.05,0%,-0.3,0,0,0,39,2,1,"? 1,29,669.32","? 82,774.07",2025,629
0,0.03,0,1,0,-0.09,1.38,1.17,1,126%,0.11,0.24,0%,0.32,0,1,0,38,9,1,"? 1,49,571.94","? 1,18,383.18",2025,653
0,0.72,1,0,1,0.48,-0.35,-1.23,2,0%,0.5,0.09,0%,1.1,0,0,0,44,4,1,? 0.00,"? 1,63,471.01",2025,720
0,-0.52,1,0,1,-0.18,-1.39,1.06,1,161%,1,0.03,100%,-0.2,1,0,0,37,1,0,"? 1,42,663.46","? 88,669.89",2025,600
0,-1.36,1,0,0,-1.61,1.03,-1.23,1,0%,0.13,0.36,13%,1.17,1,1,0,22,8,0,? 0.00,"? 1,67,553.06",2025,519
0,0.32,0,1,1,-0.09,-1.04,0.37,2,424%,1,0.05,0%,-1.33,0,0,0,38,2,1,"? 99,811.44","? 23,531.50",2025,681
0,-0.18,1,0,1,0.39,0,-1.23,2,0%,0.4,0.12,40%,-0.9,1,0,0,43,5,1,? 0.00,"? 48,249.88",2025,633
0,0.77,0,0,1,-1.9,-1.73,-0.01,1,166%,1,0,0%,-0.95,0,0,1,19,0,0,"? 75,888.20","? 45,613.75",2025,725
0,-0.14,1,0,1,-1.14,-1.39,-1.23,2,0%,2,0.04,0%,-0.15,0,0,0,27,1,1,? 0.00,"? 91,291.20",2025,637
0,-0.25,0,0,1,-1.14,-0.35,0.62,2,428%,0.5,0.15,50%,-1.27,1,0,1,27,4,0,"? 1,15,084.53","? 26,907.43",2025,626
0,0.36,0,1,0,-1.33,1.72,0.83,1,106%,0.1,0.4,0%,0.37,0,1,0,25,10,1,"? 1,28,509.63","? 1,21,562.33",2025,685
0,-0.55,0,1,1,-0.37,-1.73,0.82,1,82%,1,0,100%,0.96,1,0,0,35,0,1,"? 1,27,510.99","? 1,55,356.34",2025,597
0,-0.27,0,0,0,-1.14,0.69,0.45,1,63%,0.14,0.26,14%,1.17,1,1,1,27,7,1,"? 1,04,848.68","? 1,67,387.36",2025,624
0,1.04,1,0,1,0.77,0,1.06,2,88%,0.4,0.11,0%,1.09,0,0,0,47,5,1,"? 1,42,669.93","? 1,62,760.96",2025,751
0,-0.28,1,0,0,0.01,-1.39,1.35,1,204%,1,0.03,0%,-0.37,0,1,0,39,1,0,"? 1,60,903.20","? 78,774.36",2025,623
0,-0.82,1,0,0,1.34,-1.04,-1.23,2,0%,1,0.04,0%,-1.25,0,1,0,53,2,1,? 0.00,"? 28,045.77",2025,571
0,1.1,1,0,1,-0.76,1.72,-0.59,2,21%,0.2,0.32,0%,1.61,0,0,0,31,10,0,"? 39,539.39","? 1,92,519.39",2025,757
0,-1.62,1,0,1,2.87,1.38,0.27,1,381%,0.11,0.13,11%,-1.31,1,0,0,69,9,1,"? 93,320.80","? 24,489.44",2025,494
0,-1,0,1,1,-0.18,-0.7,-1.23,2,0%,0.67,0.08,0%,1.15,0,0,0,37,3,1,? 0.00,"? 1,66,177.30",2025,554
0,-1.1,1,0,0,0.58,0.34,-1.23,2,0%,0.33,0.13,33%,0.89,1,1,0,45,6,0,? 0.00,"? 1,51,401.33",2025,544
0,-1.12,0,0,1,-0.56,1.03,1.06,2,184%,0.25,0.24,0%,-0.39,0,0,1,33,8,0,"? 1,42,871.27","? 77,737.86",2025,542
0,0.96,0,1,0,-0.28,1.03,0.26,1,275%,0.13,0.22,13%,-1.15,1,1,0,36,8,1,"? 92,716.96","? 33,693.78",2025,743
0,-2.46,0,1,1,-0.37,-1.04,-1.23,2,0%,1,0.06,100%,-0.68,1,0,0,35,2,1,? 0.00,"? 60,972.84",2025,413
0,0.74,0,1,0,-0.95,1.38,-1.23,2,0%,0.22,0.31,22%,0.73,1,1,0,29,9,1,? 0.00,"? 1,42,033.07",2025,722
0,-0.61,0,1,1,-0.18,1.38,-1.23,3,0%,0.33,0.24,33%,-1.56,1,0,0,37,9,1,? 0.00,"? 10,656.89",2025,592
0,0.17,0,0,0,0.48,0,1.02,2,246%,0.4,0.11,40%,-0.75,1,1,1,44,5,0,"? 1,40,406.68","? 57,164.19",2025,667
0,-0.19,1,0,1,-0.09,-0.35,-1.23,2,0%,0.5,0.11,0%,1.61,0,0,0,38,4,0,? 0.00,"? 1,92,505.62",2025,632
0,0.29,0,1,1,0.01,0,-1.23,2,0%,0.4,0.13,40%,0,1,0,0,39,5,1,? 0.00,"? 1,00,060.54",2025,679
0,0.15,1,0,1,-1.04,1.03,1.84,2,230%,0.25,0.29,0%,-0.29,0,0,0,28,8,1,"? 1,91,402.82","? 83,238.40",2025,665
0,0.2,0,1,1,-0.37,-1.04,0.77,2,147%,1,0.06,100%,-0.27,1,0,0,35,2,0,"? 1,24,268.64","? 84,321.03",2025,670
0,0.09,0,1,0,-0.09,1.38,-1.23,2,0%,0.22,0.24,22%,-1.12,1,1,0,38,9,1,? 0.00,"? 35,701.06",2025,659
0,0.87,1,0,1,3.25,1.38,-1.23,1,0%,0.11,0.12,11%,0.25,1,0,0,73,9,1,? 0.00,"? 1,14,283.33",2025,735
0,0.35,0,0,0,0.87,1.72,0.8,1,64%,0.1,0.21,10%,1.7,1,1,1,48,10,1,"? 1,26,384.42","? 1,98,129.36",2025,684
0,0.75,1,0,0,0.1,0.69,1.06,2,376%,0.29,0.18,0%,-1.08,0,1,0,40,7,0,"? 1,42,856.95","? 38,019.74",2025,723
0,0.45,0,1,0,0.01,1.38,-1.23,2,0%,0.22,0.23,0%,0,0,1,0,39,9,0,? 0.00,"? 99,924.04",2025,694
0,1.16,1,0,0,-1.52,-1.04,-1.23,2,0%,1,0.09,0%,0.94,0,1,0,23,2,1,? 0.00,"? 1,53,983.99",2025,763
0,0.53,0,1,1,0.39,0.34,0.64,1,189%,0.17,0.14,0%,-0.67,0,0,0,43,6,1,"? 1,16,121.67","? 61,602.42",2025,702
0,-0.63,0,0,0,0.1,-1.04,0.66,2,128%,1,0.05,0%,-0.14,0,1,1,40,2,0,"? 1,17,641.43","? 92,198.05",2025,590
0,-1.26,0,1,0,0.01,-1.04,0.1,1,67%,0.5,0.05,50%,0.4,1,1,0,39,2,1,"? 82,766.43","? 1,22,925.44",2025,529
0,1.24,0,0,0,0.67,0,1.05,2,86%,0.4,0.11,0%,1.13,0,1,1,46,5,0,"? 1,41,788.63","? 1,64,967.21",2025,770
0,-0.03,0,0,0,-1.04,1.03,0.22,1,62%,0.13,0.29,13%,0.81,1,1,1,28,8,1,"? 90,371.09","? 1,46,851.73",2025,648
0,1.74,1,0,1,-0.37,-1.39,-1.23,2,0%,2,0.03,200%,-1.68,1,0,0,35,1,0,? 0.00,"? 3,385.04",2025,819
0,-1.14,0,0,1,2.39,-1.39,0.25,1,96%,1,0.02,100%,-0.08,1,0,1,64,1,0,"? 91,869.69","? 95,421.00",2025,540
0,-1.2,0,1,1,-0.18,-0.7,1.59,2,1899%,0.67,0.08,67%,-1.58,1,0,0,37,3,1,"? 1,75,534.78","? 9,241.52",2025,535
0,0.17,1,0,1,-0.28,1.38,-1.23,2,0%,0.22,0.25,22%,-1.04,1,0,0,36,9,1,? 0.00,"? 40,062.29",2025,667
0,0.85,1,0,0,-1.04,0,-1.23,2,0%,0.4,0.18,0%,-1.52,0,1,0,28,5,0,? 0.00,"? 12,761.16",2025,733
0,-0.13,1,0,1,-1.42,-1.39,-1.23,2,0%,2,0.04,200%,1.09,1,0,0,24,1,0,? 0.00,"? 1,62,597.15",2025,638
0,-0.99,1,0,1,0.1,1.72,-0.54,1,25%,0.1,0.25,0%,1.22,0,0,0,40,10,1,"? 43,028.77","? 1,70,514.21",2025,555
0,1.07,1,0,1,-1.04,1.03,-1.23,2,0%,0.25,0.29,25%,-0.83,1,0,0,28,8,1,? 0.00,"? 52,615.62",2025,754
0,0.54,0,1,1,0.01,0.34,1.22,1,83%,0.17,0.15,0%,1.45,0,0,0,39,6,0,"? 1,52,685.40","? 1,83,656.12",2025,703
0,0.11,1,0,0,-1.14,-0.7,-1.23,2,0%,0.67,0.11,67%,-0.4,1,1,0,27,3,1,? 0.00,"? 76,889.79",2025,661
0,-0.08,0,1,0,0.58,1.38,1.19,2,97%,0.22,0.2,0%,0.96,0,1,0,45,9,1,"? 1,50,840.03","? 1,55,516.35",2025,643
0,-0.09,0,0,1,-0.85,1.03,0.93,1,311%,0.13,0.27,0%,-0.99,0,0,1,30,8,0,"? 1,34,497.27","? 43,250.54",2025,642
0,0.36,0,0,0,-0.85,-0.35,0.14,2,44%,0.5,0.13,50%,1.64,1,1,1,30,4,0,"? 84,958.60","? 1,94,343.72",2025,685
0,0.54,1,0,0,0.58,0.69,-1.23,2,0%,0.29,0.16,29%,-0.54,1,1,0,45,7,1,? 0.00,"? 68,831.72",2025,703
0,-0.9,1,0,1,-0.37,-0.35,-1.23,1,0%,0.25,0.11,0%,1.02,0,0,0,35,4,1,? 0.00,"? 1,58,937.55",2025,564
0,2.06,0,1,0,1.44,-0.35,0.71,1,181%,0.25,0.07,0%,-0.58,0,1,0,54,4,1,"? 1,20,952.74","? 66,963.15",2025,850
0,-0.73,0,1,1,-0.66,1.38,1.05,2,111%,0.22,0.28,22%,0.49,1,0,0,32,9,0,"? 1,42,188.20","? 1,28,028.60",2025,580
0,1.53,1,0,1,-0.66,0.69,-1.23,2,0%,0.29,0.22,29%,-1.08,1,0,0,32,7,0,? 0.00,"? 37,731.95",2025,798
0,-0.03,0,1,1,1.53,-1.39,0.08,1,45%,1,0.02,100%,1.42,1,0,0,55,1,0,"? 81,370.07","? 1,81,534.04",2025,648
0,-0.32,0,1,1,-0.95,1.38,-1.23,2,0%,0.22,0.31,0%,-1.51,0,0,0,29,9,1,? 0.00,"? 13,133.88",2025,620
0,0.18,1,0,0,-0.76,1.38,-1.23,2,0%,0.22,0.29,0%,-1.02,0,1,0,31,9,0,? 0.00,"? 41,291.73",2025,668
0,0.18,1,0,1,-0.09,1.72,0.17,1,234%,0.1,0.26,10%,-1.1,1,0,0,38,10,0,"? 86,977.96","? 37,094.75",2025,668
0,-0.04,0,1,1,0.77,1.72,0.37,1,112%,0.1,0.21,10%,-0.19,1,0,0,47,10,0,"? 99,835.17","? 89,103.05",2025,647
0,2.06,1,0,1,-0.85,1.38,0.72,1,301%,0.11,0.3,0%,-1.04,0,0,0,30,9,0,"? 1,21,535.18","? 40,313.47",2025,850
0,0.05,1,0,0,-0.66,-1.04,-1.23,1,0%,0.5,0.06,50%,-0.51,1,1,0,32,2,1,? 0.00,"? 71,047.51",2025,655
0,-1,1,0,0,-0.09,-0.35,0.98,2,80%,0.5,0.11,50%,1.26,1,1,0,38,4,1,"? 1,37,654.05","? 1,72,629.67",2025,554
0,1.28,0,0,1,-0.47,-0.35,0.71,2,107%,0.5,0.12,50%,0.23,1,0,1,34,4,0,"? 1,20,875.23","? 1,13,407.26",2025,774
0,1.48,0,1,0,-0.18,1.38,-1.23,2,0%,0.22,0.24,0%,-0.56,0,1,0,37,9,1,? 0.00,"? 68,008.85",2025,794
0,-1.19,1,0,0,-1.61,0,0.21,1,208%,0.2,0.23,0%,-0.99,0,1,0,22,5,0,"? 89,492.62","? 42,934.43",2025,536
0,-0.07,0,1,1,-1.04,-1.73,-1.23,2,0%,2,0,0%,0.34,0,0,0,28,0,1,? 0.00,"? 1,19,419.37",2025,644
0,-0.24,0,1,0,-1.04,-0.7,1.3,1,462%,0.33,0.11,33%,-1.15,1,1,0,28,3,0,"? 1,57,597.61","? 34,097.22",2025,627
0,0.29,1,0,0,-0.28,-0.7,-1.23,2,0%,0.67,0.08,67%,-1.7,1,1,0,36,3,1,? 0.00,"? 2,243.41",2025,679
0,0.04,0,0,1,-0.76,0,1.19,2,143%,0.4,0.16,40%,0.09,1,0,1,31,5,1,"? 1,50,593.59","? 1,05,218.45",2025,654
0,0.06,0,1,0,0.2,0.34,0.4,2,287%,0.33,0.15,33%,-1.13,1,1,0,41,6,1,"? 1,01,179.23","? 35,230.61",2025,656
0,0.92,0,1,1,-0.76,-1.39,-1.23,2,0%,2,0.03,200%,-0.72,1,0,0,31,1,1,? 0.00,"? 58,469.75",2025,739
0,0.25,0,1,1,-0.66,1.03,1.94,1,375%,0.13,0.25,13%,-0.82,1,0,0,32,8,1,"? 1,97,436.82","? 52,710.70",2025,675
0,0.28,0,0,1,-0.28,-0.7,1.11,2,163%,0.67,0.08,67%,-0.18,1,0,1,36,3,0,"? 1,45,747.67","? 89,566.74",2025,678
0,-0.63,0,1,0,-1.52,0.69,-1.23,2,0%,0.29,0.3,0%,1.68,0,1,0,23,7,1,? 0.00,"? 1,96,789.90",2025,590
0,-0.85,0,1,1,-1.14,0,0.81,2,107%,0.4,0.19,40%,0.32,1,0,0,27,5,0,"? 1,26,815.97","? 1,18,648.12",2025,568
0,-1.72,1,0,0,-0.95,-0.35,0.86,1,79%,0.25,0.14,0%,1.11,0,1,0,29,4,1,"? 1,30,114.39","? 1,64,017.89",2025,484
0,-0.99,1,0,1,1.53,-0.35,1.13,1,198%,0.25,0.07,25%,-0.45,1,0,0,55,4,1,"? 1,46,798.81","? 74,149.77",2025,555
0,0.87,0,1,1,-0.47,0,-1.23,2,0%,0.4,0.15,0%,-0.5,0,0,0,34,5,0,? 0.00,"? 71,095.41",2025,735
0,1.1,1,0,0,0.48,-0.35,0.75,1,90%,0.25,0.09,0%,0.64,0,1,0,44,4,1,"? 1,23,322.15","? 1,37,136.29",2025,757
0,0.92,0,1,1,0.1,-1.39,0.53,1,57%,1,0.03,100%,1.62,1,0,0,40,1,1,"? 1,09,681.61","? 1,93,321.30",2025,739
0,-1.77,1,0,1,-0.47,0,0.66,2,104%,0.4,0.15,0%,0.23,0,0,0,34,5,0,"? 1,17,593.48","? 1,13,308.29",2025,479
0,1.22,1,0,1,-1.33,-1.73,0.03,1,943%,1,0,100%,-1.6,1,0,0,25,0,1,"? 78,396.08","? 8,316.19",2025,768
0,-0.08,1,0,1,-0.28,0.69,1.36,2,191%,0.29,0.19,29%,-0.27,1,0,0,36,7,0,"? 1,61,064.64","? 84,294.82",2025,643
0,-0.92,1,0,1,0.87,-0.7,0.25,1,57%,0.33,0.06,33%,1.1,1,0,0,48,3,1,"? 92,347.96","? 1,63,116.75",2025,562
0,-1.44,0,0,0,3.44,1.38,0.47,1,100%,0.11,0.12,11%,0.09,1,1,1,75,9,0,"? 1,05,609.17","? 1,05,425.18",2025,511
0,-0.96,0,0,0,-0.66,-1.39,0.51,1,1561%,1,0.03,100%,-1.62,1,1,1,32,1,1,"? 1,08,262.87","? 6,935.31",2025,558
0,0.64,1,0,1,-1.42,-1.04,-1.23,1,0%,0.5,0.08,50%,0.37,1,0,0,24,2,0,? 0.00,"? 1,21,232.51",2025,712
0,1.4,0,0,1,-1.42,-1.04,0.7,2,96%,1,0.08,100%,0.44,1,0,1,24,2,1,"? 1,20,135.55","? 1,25,449.47",2025,786
0,1.49,0,0,1,-0.09,0.69,0.79,2,99%,0.29,0.18,29%,0.47,1,0,1,38,7,1,"? 1,25,903.22","? 1,27,068.92",2025,795
0,1.91,0,1,1,-0.09,0.69,0.17,1,49%,0.14,0.18,0%,1.32,0,0,0,38,7,0,"? 86,824.09","? 1,75,905.97",2025,835
0,-0.66,0,0,0,-0.09,-1.73,0.89,2,416%,2,0,0%,-1.19,0,1,1,38,0,0,"? 1,32,122.42","? 31,730.32",2025,587
0,0.43,1,0,1,1.44,0,-1.23,2,0%,0.4,0.09,40%,-0.2,1,0,0,54,5,1,? 0.00,"? 88,721.84",2025,692
0,-1.32,0,1,1,-0.66,-0.35,-1.23,2,0%,0.5,0.13,0%,1.18,0,0,0,32,4,1,? 0.00,"? 1,67,848.02",2025,523
0,0.37,1,0,0,0.2,0.69,1.21,2,115%,0.29,0.17,29%,0.56,1,1,0,41,7,0,"? 1,52,105.57","? 1,32,374.41",2025,686
0,-1.35,0,0,1,-0.66,0,0.54,1,196%,0.2,0.16,0%,-0.76,0,0,1,32,5,1,"? 1,10,029.77","? 56,246.69",2025,520
0,1.69,0,0,1,-0.95,1.03,0.33,2,49%,0.25,0.28,25%,1.69,1,0,1,29,8,1,"? 97,086.40","? 1,97,276.13",2025,814
0,-0.18,1,0,1,-0.37,-0.7,-1.23,2,0%,0.67,0.09,67%,-1.11,1,0,0,35,3,1,? 0.00,"? 36,249.76",2025,633
0,0.21,1,0,0,-0.76,0.34,-1.23,2,0%,0.33,0.19,33%,-1.46,1,1,0,31,6,1,? 0.00,"? 15,846.42",2025,671
0,2.06,1,0,1,1.63,0.69,0.88,1,110%,0.14,0.13,14%,0.33,1,0,0,56,7,1,"? 1,31,317.48","? 1,19,175.45",2025,850
0,-0.4,0,0,1,0.29,0,1.05,1,330%,0.2,0.12,20%,-0.99,1,0,1,42,5,1,"? 1,41,927.10","? 43,018.98",2025,612
0,1.12,0,1,1,-0.76,1.03,-1.23,2,0%,0.25,0.26,25%,-0.02,1,0,0,31,8,1,? 0.00,"? 99,086.74",2025,759
0,0.19,0,1,0,-0.56,1.03,-1.23,2,0%,0.25,0.24,25%,0.49,1,1,0,33,8,0,? 0.00,"? 1,28,538.05",2025,669
0,-0.53,1,0,1,-1.33,0.34,0.7,1,483%,0.17,0.24,17%,-1.31,1,0,0,25,6,1,"? 1,20,383.41","? 24,903.09",2025,599
0,1.83,0,0,0,0.77,1.03,1.07,2,131%,0.25,0.17,0%,0.15,0,1,1,47,8,1,"? 1,43,001.50","? 1,08,977.50",2025,827
0,-0.98,1,0,1,-0.47,1.03,1.4,1,157%,0.13,0.24,13%,0.07,1,0,0,34,8,1,"? 1,63,757.06","? 1,04,000.06",2025,556
0,-0.99,0,1,0,-0.37,-1.39,-1.23,2,0%,2,0.03,0%,0.03,0,1,0,35,1,1,? 0.00,"? 1,01,667.00",2025,555
0,0.3,1,0,1,-0.18,-0.35,-1.23,2,0%,0.5,0.11,0%,-0.68,0,0,0,37,4,1,? 0.00,"? 61,240.87",2025,680
0,-1.12,1,0,0,0.01,-0.35,0.54,2,266%,0.5,0.1,50%,-1.02,1,1,0,39,4,1,"? 1,09,949.39","? 41,268.65",2025,542
0,-1.22,0,0,1,-0.09,-0.35,-0.1,2,68%,0.5,0.11,50%,0.07,1,0,1,38,4,1,"? 70,362.52","? 1,04,189.46",2025,533
0,-1.99,0,0,1,0.48,0.69,0.13,1,47%,0.14,0.16,0%,1.37,0,0,1,44,7,1,"? 84,386.57","? 1,78,642.73",2025,458
0,0.42,1,0,1,-0.09,-1.39,-1.23,2,0%,2,0.03,0%,-0.96,0,0,0,38,1,0,? 0.00,"? 44,653.50",2025,691
0,-1.21,0,1,1,-0.37,-0.35,-1.23,2,0%,0.5,0.11,0%,-1.57,0,0,0,35,4,0,? 0.00,"? 9,541.15",2025,534
0,-0.28,1,0,1,0.87,0,0.67,1,75%,0.2,0.1,20%,1.02,1,0,0,48,5,1,"? 1,18,469.38","? 1,58,590.25",2025,623
0,1.35,0,0,1,-0.37,0.69,0.26,2,53%,0.29,0.2,29%,1.28,1,0,1,35,7,1,"? 92,526.15","? 1,73,837.54",2025,781
0,1.12,1,0,0,0.58,1.03,-1.23,2,0%,0.25,0.18,25%,-0.01,1,1,0,45,8,1,? 0.00,"? 99,251.24",2025,759
0,0.47,1,0,0,0.2,1.03,-1.23,2,0%,0.25,0.2,0%,-1.25,0,1,0,41,8,0,? 0.00,"? 28,276.83",2025,696
0,-1.34,0,1,0,0.01,-0.7,1.12,1,201%,0.33,0.08,0%,-0.47,0,1,0,39,3,0,"? 1,46,408.68","? 72,993.67",2025,521
0,0.49,0,1,0,-0.09,-1.39,1.53,1,1013%,1,0.03,0%,-1.45,0,1,0,38,1,0,"? 1,71,848.38","? 16,957.45",2025,698
0,-0.38,0,1,0,-1.33,1.72,-0.02,1,128%,0.1,0.4,0%,-0.72,0,1,0,25,10,1,"? 75,212.28","? 58,965.04",2025,614
0,0.26,0,1,1,-0.28,-1.39,0.1,1,73%,1,0.03,0%,0.24,0,0,0,36,1,1,"? 82,729.49","? 1,13,810.12",2025,676
0,-1.41,1,0,1,-0.37,-0.7,0.71,1,1209%,0.33,0.09,0%,-1.57,0,0,0,35,3,1,"? 1,21,030.90","? 10,008.68",2025,514
0,0.25,1,0,1,-0.66,-1.39,-1.23,3,0%,3,0.03,0%,-0.25,0,0,0,32,1,1,? 0.00,"? 85,901.09",2025,675
0,0.2,0,0,0,0.1,-1.04,1.13,1,211%,0.5,0.05,50%,-0.53,1,1,1,40,2,0,"? 1,47,171.20","? 69,850.04",2025,670
0,-1,1,0,1,0.01,-1.04,0.85,1,75%,0.5,0.05,0%,1.27,0,0,0,39,2,1,"? 1,29,709.62","? 1,73,197.12",2025,554
0,-0.22,0,0,0,-0.18,-1.39,-0.66,2,72%,2,0.03,0%,-0.88,0,1,1,37,1,0,"? 35,549.81","? 49,676.33",2025,629
0,-1.06,0,0,0,-0.56,-1.73,0.39,1,236%,1,0,0%,-1,0,1,1,33,0,1,"? 1,01,084.36","? 42,749.85",2025,548
0,-0.74,0,0,1,0.2,-1.73,1.05,1,1541%,1,0,100%,-1.58,1,0,1,41,0,0,"? 1,41,749.68","? 9,201.53",2025,579
